Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Murchison Middle School,78731,04/11/2013,97,"3700 NORTH HILLS DR
AUSTIN, TX 78731
(30.3541068335887, -97.758364553235)",2800443,Routine Inspection
Murchison Middle School,78731,03/28/2014,100,"3700 NORTH HILLS DR
AUSTIN, TX 78731
(30.3541068335887, -97.758364553235)",2800443,Routine Inspection
Murchison Middle School,78731,03/06/2015,100,"3700 NORTH HILLS DR
AUSTIN, TX 78731
(30.3541068335887, -97.758364553235)",2800443,Routine Inspection
Murchison Middle School,78731,09/03/2015,100,"3700 NORTH HILLS DR
AUSTIN, TX 78731
(30.3541068335887, -97.758364553235)",2800443,Routine Inspection
Murphy's Deli,78701,01/22/2015,78,"111 CONGRESS AVE
AUSTIN, TX 78701
(30.263744980167, -97.7436542223614)",11150037,Routine Inspection
Murphy's Deli,78701,08/11/2015,88,"600 CONGRESS AVE
AUSTIN, TX 78701
(30.2685032400613, -97.7431186382826)",11077646,Routine Inspection
Murphy's Deli,78701,10/05/2015,88,"111 CONGRESS AVE
AUSTIN, TX 78701
(30.263744980167, -97.7436542223614)",11150037,Routine Inspection
Murphy's Deli,78701,01/08/2015,89,"600 CONGRESS AVE
AUSTIN, TX 78701
(30.2685032400613, -97.7431186382826)",11077646,Routine Inspection
Musashino's,78731,03/26/2013,88,"3407 GREYSTONE DR
AUSTIN, TX 78731
(30.3567597079017, -97.7473689315954)",2800855,Routine Inspection
Musashino's,78731,04/16/2015,86,"3407 GREYSTONE DR
AUSTIN, TX 78731
(30.3567597079017, -97.7473689315954)",2800855,Routine Inspection
Musashino's,78731,12/09/2014,88,"3407 GREYSTONE DR
AUSTIN, TX 78731
(30.3567597079017, -97.7473689315954)",2800855,Routine Inspection
Musashino's,78731,04/08/2014,89,"3407 GREYSTONE DR
AUSTIN, TX 78731
(30.3567597079017, -97.7473689315954)",2800855,Routine Inspection
Music Lab Inc.,78745,08/14/2014,100,"500 E ST ELMO RD
AUSTIN, TX 78745
(30.2154056474687, -97.761698578375)",10433861,Routine Inspection
Music Lab Inc.,78745,01/10/2013,95,"500 E ST ELMO RD
AUSTIN, TX 78745
(30.2154056474687, -97.761698578375)",10433861,Routine Inspection
Music Lab Inc.,78745,02/10/2014,93,"500 E ST ELMO RD
AUSTIN, TX 78745
(30.2154056474687, -97.761698578375)",10433861,Routine Inspection
Music Lab Inc.,78745,02/17/2015,100,"500 E ST ELMO RD
AUSTIN, TX 78745
(30.2154056474687, -97.761698578375)",10433861,Routine Inspection
Music Lab Inc.,78745,07/10/2013,100,"500 E ST ELMO RD
AUSTIN, TX 78745
(30.2154056474687, -97.761698578375)",10433861,Routine Inspection
Music Lab Inc.,78745,07/30/2015,96,"500 E ST ELMO RD
AUSTIN, TX 78745
(30.2154056474687, -97.761698578375)",10433861,Routine Inspection
"Music Lab, Inc",78704,08/20/2014,100,"1306 W OLTORF ST
AUSTIN, TX 78704
(30.2461335705063, -97.7683483342854)",10697109,Routine Inspection
"Music Lab, Inc",78704,01/22/2013,100,"1306 W OLTORF ST
AUSTIN, TX 78704
(30.2461335705063, -97.7683483342854)",10697109,Routine Inspection
"Music Lab, Inc",78704,01/27/2014,96,"1306 W OLTORF ST
AUSTIN, TX 78704
(30.2461335705063, -97.7683483342854)",10697109,Routine Inspection
"Music Lab, Inc",78704,02/17/2015,100,"1306 W OLTORF ST
AUSTIN, TX 78704
(30.2461335705063, -97.7683483342854)",10697109,Routine Inspection
"Music Lab, Inc",78704,07/07/2015,95,"1306 W OLTORF ST
AUSTIN, TX 78704
(30.2461335705063, -97.7683483342854)",10697109,Routine Inspection
"Music Lab, Inc",78704,07/22/2013,97,"1306 W OLTORF ST
AUSTIN, TX 78704
(30.2461335705063, -97.7683483342854)",10697109,Routine Inspection
My Fit Foods,78756,01/30/2014,94,"4200 N LAMAR BLVD
AUSTIN, TX 78756
(30.3105650294908, -97.7401629497854)",10428293,Routine Inspection
My Fit Foods,78753,02/12/2013,93,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.4052725278095, -97.6718973773021)",10691985,Routine Inspection
My Fit Foods,78749,02/12/2015,97,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2213885488625, -97.8396535670108)",10399646,Routine Inspection
My Fit Foods,78746,02/12/2015,90,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",10368821,Routine Inspection
My Fit Foods,78749,02/21/2014,100,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2213885488625, -97.8396535670108)",10399646,Routine Inspection
My Fit Foods,78746,02/24/2014,100,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",10368821,Routine Inspection
My Fit Foods,78753,03/05/2015,94,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.4052725278095, -97.6718973773021)",10691985,Routine Inspection
My Fit Foods,78753,03/17/2014,90,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.4052725278095, -97.6718973773021)",10691985,Routine Inspection
My Fit Foods,78759,04/13/2015,97,"10740 RESEARCH BLVD
AUSTIN, TX 78759
(30.3997554305399, -97.7467947335977)",10443117,Routine Inspection
My Fit Foods,78759,05/21/2013,95,"10740 RESEARCH BLVD
AUSTIN, TX 78759
(30.3997554305399, -97.7467947335977)",10443117,Routine Inspection
My Fit Foods,78756,06/17/2015,97,"5808 BURNET RD
AUSTIN, TX 78756
(30.3342587410003, -97.7410868710339)",11062326,Routine Inspection
My Fit Foods,78759,06/20/2014,100,"10740 RESEARCH BLVD
AUSTIN, TX 78759
(30.3997554305399, -97.7467947335977)",10443117,Routine Inspection
My Fit Foods,78749,06/25/2015,97,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2213885488625, -97.8396535670108)",10399646,Routine Inspection
My Fit Foods,78753,07/14/2015,84,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.4052725278095, -97.6718973773021)",10691985,Routine Inspection
My Fit Foods,78756,07/17/2013,100,"4200 N LAMAR BLVD
AUSTIN, TX 78756
(30.3105650294908, -97.7401629497854)",10428293,Routine Inspection
My Fit Foods,78746,07/20/2015,97,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",10368821,Routine Inspection
My Fit Foods,78756,07/28/2014,97,"4200 N LAMAR BLVD
AUSTIN, TX 78756
(30.3105650294908, -97.7401629497854)",10428293,Routine Inspection
My Fit Foods,78746,08/08/2013,100,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",10368821,Routine Inspection
My Fit Foods,78749,08/14/2013,100,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2213885488625, -97.8396535670108)",10399646,Routine Inspection
My Fit Foods,78746,08/21/2014,94,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",10368821,Routine Inspection
My Fit Foods,78756,08/25/2014,100,"5808 BURNET RD
AUSTIN, TX 78756
(30.3342587410003, -97.7410868710339)",11062326,Routine Inspection
My Fit Foods,78749,08/25/2014,100,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2213885488625, -97.8396535670108)",10399646,Routine Inspection
My Fit Foods,78753,08/26/2013,77,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.4052725278095, -97.6718973773021)",10691985,Routine Inspection
My Fit Foods,78759,09/10/2015,100,"10740 RESEARCH BLVD
AUSTIN, TX 78759
(30.3997554305399, -97.7467947335977)",10443117,Routine Inspection
My Fit Foods,78753,09/16/2014,100,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.4052725278095, -97.6718973773021)",10691985,Routine Inspection
My Fit Foods,78759,11/07/2014,97,"10740 RESEARCH BLVD
AUSTIN, TX 78759
(30.3997554305399, -97.7467947335977)",10443117,Routine Inspection
My Fit Foods,78759,12/11/2013,100,"10740 RESEARCH BLVD
AUSTIN, TX 78759
(30.3997554305399, -97.7467947335977)",10443117,Routine Inspection
My Fit Foods,78756,06/11/2015,100,"4200 N LAMAR BLVD
AUSTIN, TX 78756
(30.3105650294908, -97.7401629497854)",10428293,Routine Inspection
My Fit Foods,78756,01/13/2015,100,"4200 N LAMAR BLVD
AUSTIN, TX 78756
(30.3105650294908, -97.7401629497854)",10428293,Routine Inspection
My Fit Foods,78756,01/14/2013,100,"4200 N LAMAR BLVD
AUSTIN, TX 78756
(30.3105650294908, -97.7401629497854)",10428293,Routine Inspection
My Fit Foods,78756,01/23/2015,97,"5808 BURNET RD
AUSTIN, TX 78756
(30.3342587410003, -97.7410868710339)",11062326,Routine Inspection
My Fit Foods,78746,01/25/2013,97,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.2728146586492, -97.8001854199933)",10368821,Routine Inspection
My Fit Foods,78749,01/28/2013,96,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.2213885488625, -97.8396535670108)",10399646,Routine Inspection
My Friends House Child Care,78731,09/16/2015,100,"7050 VILLAGE CENTER DRIVE
AUSTIN, TX 78731
(30.3536487126682, -97.7564127261257)",2800497,Routine Inspection
My Friends House Child Care,78731,12/04/2014,100,"7050 VILLAGE CENTER DRIVE
AUSTIN, TX 78731
(30.3536487126682, -97.7564127261257)",2800497,Routine Inspection
My Friends House Child Care,78731,07/17/2014,100,"7050 VILLAGE CENTER DRIVE
AUSTIN, TX 78731
(30.3536487126682, -97.7564127261257)",2800497,Routine Inspection
My Friends House Child Care,78731,07/16/2013,100,"7050 VILLAGE CENTER DRIVE
AUSTIN, TX 78731
(30.3536487126682, -97.7564127261257)",2800497,Routine Inspection
My Friends House Child Care,78731,04/13/2015,100,"7050 VILLAGE CENTER DRIVE
AUSTIN, TX 78731
(30.3536487126682, -97.7564127261257)",2800497,Routine Inspection
My Friends House Child Care,78731,01/16/2014,100,"7050 VILLAGE CENTER DRIVE
AUSTIN, TX 78731
(30.3536487126682, -97.7564127261257)",2800497,Routine Inspection
Nanami Sushi Bar,78748,07/13/2015,89,"9001 BRODIE LN
AUSTIN, TX 78748
(30.1939629125285, -97.8426304540116)",10346733,Routine Inspection
Nanami Sushi Bar,78748,12/19/2014,90,"9001 BRODIE LN
AUSTIN, TX 78748
(30.1939629125285, -97.8426304540116)",10346733,Routine Inspection
Nanami Sushi Bar,78748,02/21/2013,82,"9001 BRODIE LN
AUSTIN, TX 78748
(30.1939629125285, -97.8426304540116)",10346733,Routine Inspection
Nanami Sushi Bar,78748,06/10/2014,93,"9001 BRODIE LN
AUSTIN, TX 78748
(30.1939629125285, -97.8426304540116)",10346733,Routine Inspection
Nanami Sushi Bar,78748,11/14/2013,85,"9001 BRODIE LN
AUSTIN, TX 78748
(30.1939629125285, -97.8426304540116)",10346733,Routine Inspection
Nana's Playhouse Learning Center,78745,04/26/2013,96,"4406 RUSSELL DR
AUSTIN, TX 78745
(30.2279971396731, -97.7867768775892)",10500566,Routine Inspection
Nana's Playhouse Learning Center,78745,01/08/2015,100,"4406 RUSSELL DR
AUSTIN, TX 78745
(30.2279971396731, -97.7867768775892)",10500566,Routine Inspection
Nana's Playhouse Learning Center,78745,10/21/2013,100,"4406 RUSSELL DR
AUSTIN, TX 78745
(30.2279971396731, -97.7867768775892)",10500566,Routine Inspection
Nana's Playhouse Learning Center,78745,07/23/2015,100,"4406 RUSSELL DR
AUSTIN, TX 78745
(30.2279971396731, -97.7867768775892)",10500566,Routine Inspection
Nana's Playhouse Learning Center,78745,06/25/2014,93,"4406 RUSSELL DR
AUSTIN, TX 78745
(30.2279971396731, -97.7867768775892)",10500566,Routine Inspection
Nasha,78702,09/16/2015,76,"1614 E 7TH ST
AUSTIN, TX 78702
(30.2637813412968, -97.7247610962296)",11189309,Routine Inspection
Nasha,78702,04/10/2015,77,"1614 E 7TH ST
AUSTIN, TX 78702
(30.2637813412968, -97.7247610962296)",11189309,Routine Inspection
Nasty's Tap & Amusements,78705,03/12/2014,93,"606 MAIDEN LN
AUSTIN, TX 78705
(30.3018965406937, -97.7393776329831)",2800463,Routine Inspection
Nasty's Tap & Amusements,78705,01/16/2013,94,"606 MAIDEN LN
AUSTIN, TX 78705
(30.3018965406937, -97.7393776329831)",2800463,Routine Inspection
Nasty's Tap & Amusements,78705,07/24/2013,97,"606 MAIDEN LN
AUSTIN, TX 78705
(30.3018965406937, -97.7393776329831)",2800463,Routine Inspection
Nasty's Tap & Amusements,78705,06/26/2015,94,"606 MAIDEN LN
AUSTIN, TX 78705
(30.3018965406937, -97.7393776329831)",2800463,Routine Inspection
Nasty's Tap & Amusements,78705,03/17/2015,91,"606 MAIDEN LN
AUSTIN, TX 78705
(30.3018965406937, -97.7393776329831)",2800463,Routine Inspection
National Instruments - Bldg A,78759,11/12/2013,86,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2800773,Routine Inspection
National Instruments - Bldg A,78759,11/28/2012,97,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2800773,Routine Inspection
National Instruments - Bldg A,78759,12/16/2014,100,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2800773,Routine Inspection
National Instruments - Bldg A,78759,05/12/2015,93,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2800773,Routine Inspection
National Instruments - Bldg A,78759,06/19/2014,100,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2800773,Routine Inspection
National Instruments - Bldg A,78759,11/05/2015,94,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2800773,Routine Inspection
National Instruments - Bldg B,78759,05/12/2015,92,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801179,Routine Inspection
National Instruments - Bldg B,78759,06/19/2014,100,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801179,Routine Inspection
National Instruments - Bldg B,78759,11/05/2015,92,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801179,Routine Inspection
National Instruments - Bldg B,78759,11/12/2013,79,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801179,Routine Inspection
National Instruments - Bldg B,78759,11/28/2012,100,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801179,Routine Inspection
National Instruments - Bldg B,78759,12/16/2014,100,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801179,Routine Inspection
National Instruments - Bldg C,78759,05/12/2015,88,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801746,Routine Inspection
National Instruments - Bldg C,78759,12/16/2014,100,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801746,Routine Inspection
National Instruments - Bldg C,78759,11/28/2012,100,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801746,Routine Inspection
National Instruments - Bldg C,78759,11/12/2013,91,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801746,Routine Inspection
National Instruments - Bldg C,78759,11/05/2015,90,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801746,Routine Inspection
National Instruments - Bldg C,78759,06/19/2014,97,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.4066031860705, -97.727854487258)",2801746,Routine Inspection
Natural Epicurean Academy of Culinary Arts,78704,10/21/2015,95,"1700 S LAMAR BLVD
AUSTIN, TX 78704
(30.2513833811257, -97.7661235602713)",10480975,Routine Inspection
Natural Epicurean Academy of Culinary Arts,78704,10/16/2013,100,"1700 S LAMAR BLVD
AUSTIN, TX 78704
(30.2513833811257, -97.7661235602713)",10480975,Routine Inspection
Natural Epicurean Academy of Culinary Arts,78704,10/08/2014,94,"1700 S LAMAR BLVD
AUSTIN, TX 78704
(30.2513833811257, -97.7661235602713)",10480975,Routine Inspection
Natural Epicurean Academy of Culinary Arts,78704,04/13/2015,97,"1700 S LAMAR BLVD
AUSTIN, TX 78704
(30.2513833811257, -97.7661235602713)",10480975,Routine Inspection
Natural Epicurean Academy of Culinary Arts,78704,04/02/2013,100,"1700 S LAMAR BLVD
AUSTIN, TX 78704
(30.2513833811257, -97.7661235602713)",10480975,Routine Inspection
Natural Grocers,78751,05/16/2014,96,"3901 GUADALUPE ST
AUSTIN, TX 78751
(30.3043444188567, -97.736664318968)",10263727,Routine Inspection
Natural Grocers,78751,11/04/2014,100,"3901 GUADALUPE ST
AUSTIN, TX 78751
(30.3043444188567, -97.736664318968)",10263727,Routine Inspection
Natural Grocers,78751,10/30/2013,90,"3901 GUADALUPE ST
AUSTIN, TX 78751
(30.3043444188567, -97.736664318968)",10263727,Routine Inspection
Natural Grocers,78751,04/29/2013,100,"3901 GUADALUPE ST
AUSTIN, TX 78751
(30.3043444188567, -97.736664318968)",10263727,Routine Inspection
Natural Grocers,78751,05/14/2015,100,"3901 GUADALUPE ST
AUSTIN, TX 78751
(30.3043444188567, -97.736664318968)",10263727,Routine Inspection
Natures Cafe,78759,01/20/2015,84,"10616 RESEARCH BLVD
AUSTIN, TX 78759
(30.3973367852463, -97.7478978217231)",11022664,Routine Inspection
Natures Cafe,78759,06/08/2015,100,"10616 RESEARCH BLVD
AUSTIN, TX 78759
(30.3973367852463, -97.7478978217231)",11022664,Routine Inspection
Natures Cafe,78759,07/22/2014,100,"10616 RESEARCH BLVD
AUSTIN, TX 78759
(30.3973367852463, -97.7478978217231)",11022664,Routine Inspection
Nature's Table Cafe,78735,02/18/2014,92,"4544 S LAMAR BLVD
AUSTIN, TX 78735
(30.2333214542947, -97.8022810305118)",2802093,Routine Inspection
Nature's Table Cafe,78735,02/10/2015,86,"4544 S LAMAR BLVD
AUSTIN, TX 78735
(30.2333214542947, -97.8022810305118)",2802093,Routine Inspection
Nature's Table Cafe,78735,08/05/2014,72,"4544 S LAMAR BLVD
AUSTIN, TX 78735
(30.2333214542947, -97.8022810305118)",2802093,Routine Inspection
Nature's Table Cafe,78735,07/16/2015,93,"4544 S LAMAR BLVD
AUSTIN, TX 78735
(30.2333214542947, -97.8022810305118)",2802093,Routine Inspection
Nature's Table Cafe,78735,06/11/2013,96,"4544 S LAMAR BLVD
AUSTIN, TX 78735
(30.2333214542947, -97.8022810305118)",2802093,Routine Inspection
Nature's Table Cafe,78735,12/04/2012,83,"4544 S LAMAR BLVD
AUSTIN, TX 78735
(30.2333214542947, -97.8022810305118)",2802093,Routine Inspection
Nau's Enfield Drug,78703,08/18/2015,88,"1115 WEST LYNN ST
AUSTIN, TX 78703
(30.2799871110057, -97.7590099781425)",2800353,Routine Inspection
Nau's Enfield Drug,78703,09/30/2014,73,"1115 WEST LYNN ST
AUSTIN, TX 78703
(30.2799871110057, -97.7590099781425)",2800353,Routine Inspection
Nau's Enfield Drug,78703,11/19/2013,70,"1115 WEST LYNN ST
AUSTIN, TX 78703
(30.2799871110057, -97.7590099781425)",2800353,Routine Inspection
Nau's Enfield Drug,78703,02/18/2015,97,"1115 WEST LYNN ST
AUSTIN, TX 78703
(30.2799871110057, -97.7590099781425)",2800353,Routine Inspection
Nau's Enfield Drug,78703,04/04/2013,83,"1115 WEST LYNN ST
AUSTIN, TX 78703
(30.2799871110057, -97.7590099781425)",2800353,Routine Inspection
Ned Granger Building Cafe,78701,04/17/2015,84,"314 W 11TH ST
AUSTIN, TX 78701
(30.2739577590275, -97.7441003505091)",11234114,Routine Inspection
Ned Granger Building Cafe,78701,09/18/2015,97,"314 W 11TH ST
AUSTIN, TX 78701
(30.2739577590275, -97.7441003505091)",11234114,Routine Inspection
Neel's Cafe,78701,01/31/2013,97,"601 E 15TH ST
AUSTIN, TX 78701
(30.2750334454856, -97.7337912424284)",10117151,Routine Inspection
Neel's Cafe,78701,06/27/2014,96,"601 E 15TH ST
AUSTIN, TX 78701
(30.2750334454856, -97.7337912424284)",10117151,Routine Inspection
Neel's Cafe,78701,08/30/2013,90,"601 E 15TH ST
AUSTIN, TX 78701
(30.2750334454856, -97.7337912424284)",10117151,Routine Inspection
Neel's Cafe,78701,12/30/2014,97,"601 E 15TH ST
AUSTIN, TX 78701
(30.2750334454856, -97.7337912424284)",10117151,Routine Inspection
Neighborhood C Store,78733,08/26/2014,97,"700 N CUERNAVACA DR
AUSTIN, TX 78733
(30.3318930464027, -97.8692531383368)",2803761,Routine Inspection
Neighborhood C Store,78733,01/28/2015,100,"700 N CUERNAVACA DR
AUSTIN, TX 78733
(30.3318930464027, -97.8692531383368)",2803761,Routine Inspection
Neighborhood C Store,78733,02/27/2014,93,"700 N CUERNAVACA DR
AUSTIN, TX 78733
(30.3318930464027, -97.8692531383368)",2803761,Routine Inspection
Neighborhood C Store,78733,06/08/2015,97,"700 N CUERNAVACA DR
AUSTIN, TX 78733
(30.3318930464027, -97.8692531383368)",2803761,Routine Inspection
Neighborhood C Store,78733,06/11/2013,97,"700 N CUERNAVACA DR
AUSTIN, TX 78733
(30.3318930464027, -97.8692531383368)",2803761,Routine Inspection
Nelson Field- Concession Stand,78752,01/16/2014,96,"7105 BERKMAN DR
AUSTIN, TX 78752
(30.3240482444611, -97.6883776981183)",10316590,Routine Inspection
Nelson Field- Concession Stand,78752,09/17/2014,100,"7105 BERKMAN DR
AUSTIN, TX 78752
(30.3240482444611, -97.6883776981183)",10316590,Routine Inspection
Nelson Field- Concession Stand,78752,06/27/2013,100,"7105 BERKMAN DR
AUSTIN, TX 78752
(30.3240482444611, -97.6883776981183)",10316590,Routine Inspection
Nelson Field- Concession Stand,78752,04/24/2015,100,"7105 BERKMAN DR
AUSTIN, TX 78752
(30.3240482444611, -97.6883776981183)",10316590,Routine Inspection
New Awlins Cajun Cafe,78759,03/02/2015,75,"8650 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.4332764361847, -97.7717358017984)",10970570,Routine Inspection
New Awlins Cajun Cafe,78759,09/30/2013,73,"8650 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.4332764361847, -97.7717358017984)",10970570,Routine Inspection
New Awlins Cajun Cafe,78759,09/18/2015,70,"8650 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.4332764361847, -97.7717358017984)",10970570,Routine Inspection
New Awlins Cajun Cafe,78759,09/16/2014,86,"8650 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.4332764361847, -97.7717358017984)",10970570,Routine Inspection
New Covenant Fellowship of Austin,78722,10/29/2014,94,"1507 WILSHIRE BLVD
AUSTIN, TX 78722
(30.2958740786316, -97.7109854660592)",10978969,Routine Inspection
New Fortune Chinese Seafood Restaurant,78753,06/03/2015,85,"10901 N LAMAR BLVD
AUSTIN, TX 78753
(30.3783047273157, -97.687738630566)",11223735,Routine Inspection
New Generation Daycare,78704,05/18/2015,93,"2606 S 1ST ST
AUSTIN, TX 78704
(30.2391755092542, -97.7617767162879)",10034117,Routine Inspection
New Generation Daycare,78704,05/21/2013,97,"2606 S 1ST ST
AUSTIN, TX 78704
(30.2391755092542, -97.7617767162879)",10034117,Routine Inspection
New Generation Daycare,78704,06/17/2014,100,"2606 S 1ST ST
AUSTIN, TX 78704
(30.2391755092542, -97.7617767162879)",10034117,Routine Inspection
New Generation Daycare,78704,11/06/2015,100,"2606 S 1ST ST
AUSTIN, TX 78704
(30.2391755092542, -97.7617767162879)",10034117,Routine Inspection
